"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"491","RT @JJMadueno: Fallece en Málaga el humorista Chiquito de la Calzada a los 85 años.. https://t.co/VyeALGl8RS Descanse en Paz.",FALSE,0,NA,2017-11-11 17:28:03,FALSE,NA,"929400340776148992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JosAntonioJura1",1,TRUE,FALSE,NA,NA
"492","RT @MalagaCF: Se nos fue el Condemor del humor, el Pecador de la Calzada de la Trinidad. Un malagueño bravido. Nuestro más sentido pésame a…",FALSE,0,NA,2017-11-11 17:27:28,FALSE,NA,"929400192784326656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngelMalaguista",1111,TRUE,FALSE,NA,NA
"493","RT @MalagaCF: Se nos fue el Condemor del humor, el Pecador de la Calzada de la Trinidad. Un malagueño bravido. Nuestro más sentido pésame a…",FALSE,0,NA,2017-11-11 17:26:53,FALSE,NA,"929400046407299077",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CasillasRamos4",1111,TRUE,FALSE,NA,NA
"494","RT @MalagaCF: Se nos fue el Condemor del humor, el Pecador de la Calzada de la Trinidad. Un malagueño bravido. Nuestro más sentido pésame a…",FALSE,0,NA,2017-11-11 17:26:22,FALSE,NA,"929399918166454272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rafagosanz",1111,TRUE,FALSE,NA,NA
"495","Chiquito de la Calzada  comía todos los días en El Chinitas, en pleno centro de Málaga. Allí estaba siempre con una… https://t.co/8zbBH1PQKc",FALSE,0,NA,2017-11-11 17:25:48,TRUE,NA,"929399776684265477",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emilaumareli",0,FALSE,FALSE,NA,NA
"496","Muchos malagueños quieren despedir a #ChiquitodelaCalzada en el Auditorio  de la Diputación… https://t.co/dQlgy60me1",FALSE,12,NA,2017-11-11 17:25:35,TRUE,NA,"929399721826947072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","pacogutiSUR",2,FALSE,FALSE,NA,NA
"497","RT @pacogutiSUR: El actor Joaquín Núñez en la capilla ardiente de #ChiquitodelaCalzada https://t.co/wMoE2zAdvN https://t.co/EPN0pqaKyx",FALSE,0,NA,2017-11-11 17:24:04,FALSE,NA,"929399339893559297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kike_despojado2",3,TRUE,FALSE,NA,NA
"498","El subdelegado del Gobierno da el pésame a la familia  de #ChiquitodelaCalzada https://t.co/rU87dcZbEU https://t.co/Dg3kB9B0PD",FALSE,0,NA,2017-11-11 17:23:11,FALSE,NA,"929399115162771459",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","pacogutiSUR",0,FALSE,FALSE,NA,NA
"499","RT @pacogutiSUR: El actor Joaquín Núñez en la capilla ardiente de #ChiquitodelaCalzada https://t.co/wMoE2zAdvN https://t.co/EPN0pqaKyx",FALSE,0,NA,2017-11-11 17:22:40,FALSE,NA,"929398985600700418",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DiarioSUR",3,TRUE,FALSE,NA,NA
"500","RT @PCMalaga: Nuestro pésame a la familia y amigos de Don Gregorio, Chiquito de La Calzada. Gracias por hacernos reir, gracias por todo lo…",FALSE,0,NA,2017-11-11 17:22:37,FALSE,NA,"929398975312158722",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karmeenreey",40,TRUE,FALSE,NA,NA
